beer_id,look,smell,taste,feel,overall
227354,4.0,4.0,4.0,4.0,4.0
227354,3.75,3.75,3.75,3.75,3.75
227354,3.25,3.25,2.0,3.5,2.0
227354,4.0,4.0,4.0,4.0,4.0
227354,4.0,4.0,4.0,4.0,4.0
227354,4.0,4.25,4.0,4.0,4.0
227354,4.0,4.0,4.0,4.0,4.0
227354,4.0,4.25,4.25,3.75,4.25
227354,3.5,3.0,3.5,4.0,3.5
274993,3.75,3.5,3.5,4.25,3.5
274993,4.75,4.75,4.75,4.75,4.75
274993,3.75,3.75,4.0,3.75,3.75
274993,4.0,3.75,4.0,3.75,4.0
274993,3.25,3.5,3.25,3.5,3.25
274993,3.75,4.0,3.75,3.75,4.0
167123,3.25,3.5,3.5,3.5,3.5
167123,3.5,3.5,3.5,3.5,3.5
167123,3.5,3.5,3.75,3.5,3.5
167123,4.0,4.0,4.0,4.0,4.0
167123,2.75,3.25,3.25,2.75,3.0
167123,4.0,4.0,3.5,4.0,4.0
167123,4.0,4.0,4.0,4.0,4.0
167123,3.0,3.0,3.0,3.0,3.0
167123,3.25,3.25,3.25,3.25,3.25
167123,3.75,3.5,3.5,3.5,3.5
167123,3.0,3.0,3.0,3.0,3.0
167123,3.5,3.5,3.25,3.25,3.5
167123,3.0,3.0,3.0,4.0,3.25
167123,4.0,3.0,3.75,4.0,4.0
167123,3.75,3.5,3.5,3.75,3.75
167123,3.5,3.0,2.75,3.25,3.25
167123,4.25,4.25,4.25,4.25,4.25
167123,3.5,3.0,3.25,3.25,3.25
167123,3.5,3.25,3.75,3.75,3.75
167123,2.5,2.5,2.5,2.5,2.5
167123,3.75,3.75,3.75,3.5,3.75
167123,3.75,3.5,3.25,3.75,3.5
167123,3.0,3.0,3.0,3.0,3.0
167123,3.25,3.5,3.25,3.25,3.25
167123,3.75,3.5,3.75,3.5,3.75
167123,3.5,3.75,3.75,3.5,3.75
167123,3.5,3.5,3.5,3.5,3.5
167123,3.75,4.0,3.75,4.0,3.75
167123,3.75,3.75,4.0,4.0,3.75
167123,4.25,3.75,3.75,4.0,3.75
140323,3.5,3.75,3.5,3.25,3.5
140323,3.75,3.75,3.75,3.75,3.75
180956,3.5,3.25,3.25,3.5,3.25
180956,4.0,3.75,4.0,4.0,4.0
180956,3.75,3.75,3.75,3.75,3.75
180956,3.75,3.5,3.75,3.5,3.5
180956,4.0,3.5,3.5,3.75,3.5
180956,3.5,3.5,3.5,3.5,3.5
180956,4.0,3.75,4.25,4.0,4.25
323294,3.75,3.75,3.75,3.75,3.75
323294,4.0,4.0,3.75,4.0,3.75
323294,4.25,4.25,4.25,4.25,4.25
323294,5.0,4.5,4.5,4.5,4.5
323294,3.5,3.5,3.5,3.5,3.5
21192,3.75,3.5,3.75,4.0,3.75
21192,4.0,3.5,2.75,3.0,3.5
21192,4.0,3.75,3.75,3.75,3.75
21192,4.0,3.75,3.5,3.0,3.25
21192,4.0,4.5,4.5,4.25,4.25
21192,4.75,3.75,4.0,4.25,4.0
21192,3.5,3.5,3.5,3.5,3.5
21192,3.75,4.0,4.0,3.75,3.75
21192,3.75,3.75,3.75,3.75,3.75
21192,4.5,4.5,4.5,4.5,4.5
21192,5.0,5.0,5.0,5.0,5.0
21192,3.75,4.25,3.5,3.5,3.75
21192,3.5,3.5,3.5,3.5,3.5
21192,3.75,3.5,3.5,3.5,3.5
21192,4.0,3.5,3.75,3.75,3.75
21192,3.5,3.5,1.75,1.75,2.5
21192,3.5,3.75,3.75,4.0,3.75
21192,5.0,4.75,5.0,4.75,5.0
21192,3.75,3.75,3.75,3.5,3.75
21192,3.5,3.5,3.5,3.5,3.5
21192,3.75,3.5,3.75,3.5,3.75
21192,4.0,4.0,4.5,4.0,4.0
21192,3.75,4.0,3.75,3.75,3.75
21192,4.0,4.0,4.0,4.0,4.0
21192,3.75,3.5,3.75,3.75,3.5
21192,3.75,3.5,4.25,3.5,4.0
21192,3.5,3.5,3.5,3.5,3.5
21192,3.5,3.5,3.5,3.75,3.5
21192,3.75,3.5,3.5,3.25,3.5
21192,4.0,3.5,3.75,3.75,3.75
21192,4.25,4.0,4.25,4.25,4.25
21192,3.5,3.75,3.5,3.5,3.5
21192,4.0,3.75,3.75,3.75,3.75
21192,4.75,4.0,4.25,4.0,4.0
21192,3.75,3.0,3.5,3.0,3.75
21192,3.25,3.25,3.25,3.25,3.25
21192,3.5,3.75,3.75,4.0,3.75
21192,4.0,3.5,3.5,4.0,4.0
21192,4.0,2.5,4.0,3.75,3.25
21192,5.0,5.0,5.0,5.0,5.0
21192,3.75,3.5,3.75,3.75,3.75
21192,3.5,3.0,3.75,3.5,3.5
21192,4.0,3.75,4.0,3.75,3.75
21192,4.0,3.75,4.25,4.25,4.25
21192,3.75,3.75,3.75,3.75,3.75
21192,4.25,3.25,3.75,4.0,3.5
21192,3.5,3.0,2.75,3.75,3.0
21192,3.0,3.0,3.0,3.0,3.0
21192,3.75,3.75,3.75,3.75,3.75
21192,4.0,3.0,2.0,3.5,2.5
21192,4.0,3.0,3.75,3.75,3.75
21192,3.5,3.75,3.5,4.0,3.5
21192,5.0,5.0,5.0,5.0,5.0
21192,4.25,3.75,3.5,3.25,3.5
21192,4.0,3.5,3.25,3.25,3.25
21192,4.5,4.0,4.25,3.75,4.25
21192,3.25,3.25,3.25,3.5,3.25
21192,4.0,4.0,3.25,3.25,3.25
21192,3.5,3.5,3.5,3.5,3.5
21192,3.75,3.5,3.75,3.75,3.75
21192,3.5,4.25,3.75,3.75,3.75
21192,5.0,4.0,4.0,4.0,4.5
21192,3.5,3.5,3.5,3.25,3.75
21192,3.75,3.75,4.0,3.75,3.75
21192,3.75,3.5,3.5,3.5,3.5
21192,3.75,3.5,3.5,3.5,3.5
21192,3.0,4.0,3.75,3.0,3.5
21192,3.75,3.75,3.75,3.75,3.75
21192,3.75,3.5,3.25,3.25,3.25
21192,4.25,3.5,4.0,4.0,4.0
21192,2.25,2.5,2.25,2.0,2.25
21192,3.5,2.75,2.75,2.5,2.75
21192,3.5,3.5,3.5,3.5,3.5
21192,3.25,4.0,4.5,3.25,4.25
21192,4.0,4.0,4.0,4.0,4.0
21192,4.5,3.5,4.5,3.5,4.25
21192,4.25,3.75,4.0,4.0,4.0
21192,4.0,3.5,4.0,3.5,3.75
21192,4.25,4.0,4.0,3.75,4.0
21192,3.75,3.25,3.5,3.75,3.75
21192,3.75,3.5,3.75,3.25,3.5
21192,4.0,4.0,4.0,4.5,4.25
21192,5.0,5.0,5.0,5.0,5.0
21192,2.75,3.25,3.75,3.5,3.25
21192,3.75,4.0,3.75,3.25,3.75
21192,3.75,3.75,3.75,3.75,3.75
21192,4.0,3.75,3.75,3.75,3.75
21192,3.75,3.75,3.75,3.75,3.75
21192,4.0,3.5,4.0,3.5,3.75
21192,3.5,3.25,3.75,3.25,3.5
21192,3.5,3.75,3.75,3.5,3.5
21192,3.75,3.75,3.75,3.5,3.75
21192,4.5,4.5,4.5,4.0,4.5
21192,3.75,4.0,3.75,3.75,3.75
21192,3.75,3.75,3.75,3.75,3.75
21192,4.0,4.5,5.0,5.0,5.0
21192,4.0,4.0,3.75,3.75,3.75
21192,2.75,3.0,2.75,3.0,3.0
21192,4.0,4.0,4.0,4.25,4.0
21192,4.0,4.0,4.75,4.25,4.5
21192,3.75,4.0,3.75,4.25,3.75
21192,4.0,3.5,3.75,3.5,3.75
21192,4.0,3.75,4.25,4.25,4.0
21192,2.75,3.5,3.25,3.25,3.0
21192,4.0,4.0,4.25,4.25,4.25
21192,3.75,3.5,3.75,3.5,3.75
21192,4.0,3.75,3.5,3.25,3.25
21192,3.25,3.0,3.5,3.5,3.25
21192,3.5,4.0,3.5,3.25,3.5
21192,4.5,4.5,3.25,4.0,3.5
21192,4.0,3.75,3.75,4.0,3.75
21192,4.25,4.25,4.5,4.0,4.25
21192,3.75,3.75,3.75,3.5,3.75
21192,2.5,3.0,2.75,3.25,2.75
21192,3.0,3.0,3.0,3.0,3.5
21192,4.0,4.0,4.0,4.0,4.0
21192,4.5,4.25,4.0,3.75,4.25
21192,4.0,4.0,4.0,4.0,4.0
21192,3.75,3.5,3.75,3.75,3.75
21192,3.5,3.5,4.0,3.75,3.75
21192,4.0,3.25,3.5,3.5,3.5
21192,3.75,3.5,3.5,3.5,3.5
21192,4.25,4.0,3.75,3.75,3.75
21192,3.75,3.25,3.75,2.5,3.25
21192,3.75,3.5,3.75,3.5,3.75
21192,3.0,2.25,2.25,1.5,2.5
21192,3.0,3.0,3.0,2.75,2.5
21192,3.75,3.25,3.0,3.0,3.0
21192,4.25,4.0,4.25,4.5,4.25
21192,3.5,3.5,3.0,4.0,3.0
21192,4.5,4.0,2.5,3.5,3.5
21192,4.5,4.0,4.0,4.5,4.0
21192,3.5,3.5,3.5,4.0,3.5
21192,4.0,4.5,4.0,4.0,4.0
21192,4.0,4.0,3.5,3.5,3.5
21192,3.5,3.5,4.0,4.0,4.0
21192,4.0,3.0,3.0,3.0,3.0
21192,3.5,3.5,3.5,4.0,3.5
21192,3.5,3.0,3.5,3.0,3.5
21192,3.75,3.5,3.5,3.75,3.75
21192,3.0,3.5,3.5,3.0,3.5
21192,3.5,3.5,4.0,3.5,3.5
21192,3.0,3.0,3.0,2.5,3.0
21192,3.5,3.0,3.0,2.0,3.0
21192,3.75,3.75,3.5,3.5,3.5
21192,4.0,3.5,4.0,3.5,4.0
21192,4.5,3.0,3.5,3.5,3.5
21192,3.5,3.0,3.5,2.5,3.0
21192,4.5,4.0,4.0,4.5,4.0
21192,4.0,2.5,2.0,2.0,3.0
21192,4.0,3.5,3.5,3.0,3.0
21192,4.0,4.0,4.0,4.5,4.0
21192,2.5,2.5,2.5,3.0,2.5
21192,3.5,4.0,3.5,4.0,4.0
21192,4.0,4.0,3.5,4.0,3.5
21192,3.0,4.0,4.0,3.5,3.5
21192,3.0,3.5,4.0,3.0,4.0
21192,4.5,2.5,4.0,4.0,4.0
21192,3.0,3.0,3.0,2.5,3.0
21192,4.0,3.5,4.0,4.0,4.0
21192,3.5,3.5,3.5,3.5,4.0
21192,4.0,4.0,4.0,4.0,4.0
21192,4.0,3.5,4.0,3.5,3.5
21192,4.0,3.0,4.0,4.0,4.0
21192,3.5,4.0,4.0,3.5,4.0
21192,3.0,3.5,3.0,3.0,3.0
21192,4.0,3.5,3.5,3.5,3.5
21192,4.0,3.5,4.0,4.0,4.0
21192,3.5,3.0,3.5,3.0,4.0
21192,3.5,3.5,4.0,3.5,4.5
21192,3.5,3.5,3.5,3.0,4.5
21192,3.0,3.5,4.0,3.0,4.0
21192,4.0,3.5,3.5,4.0,4.0
21192,3.5,3.5,3.0,2.5,3.0
21192,4.0,3.5,3.5,3.0,3.5
21192,2.5,4.0,4.0,4.0,4.0
21192,4.0,4.0,4.0,3.5,4.0
21192,4.0,4.5,4.0,3.5,4.0
21192,4.5,4.0,4.5,4.0,4.5
21192,4.5,4.0,4.0,4.0,4.5
21192,4.0,3.5,3.5,3.0,3.0
21192,4.0,3.5,3.5,3.5,3.5
21192,4.0,4.5,4.0,3.5,4.0
21192,4.0,4.0,3.5,3.5,4.0
21192,3.5,3.0,2.0,3.0,2.0
21192,3.5,3.5,4.0,3.5,4.0
21192,4.0,3.5,3.0,3.0,3.0
21192,3.5,3.0,4.0,4.0,4.0
21192,3.5,3.5,3.5,3.0,4.0
21192,3.5,3.5,3.5,3.5,3.5
21192,3.5,4.0,4.0,3.5,4.0
21192,4.0,3.5,4.0,3.5,3.5
21192,4.0,2.0,3.5,4.5,3.5
21192,4.0,3.0,4.0,3.0,4.0
21192,3.5,3.5,4.0,3.5,4.0
21192,4.0,4.5,3.0,2.5,3.0
21192,3.5,2.5,3.0,3.5,3.0
21192,4.5,3.0,3.0,2.5,4.0
21192,3.0,3.5,3.0,3.0,3.5
21192,4.0,4.0,4.0,3.5,4.0
21192,4.5,4.0,3.0,3.0,3.5
21192,5.0,4.5,4.5,5.0,4.5
21192,3.5,3.0,3.0,3.0,4.0
21192,5.0,4.5,3.5,4.0,3.5
21192,3.5,4.0,4.5,4.0,4.5
21192,3.5,3.5,3.5,3.0,4.0
21192,2.5,3.0,3.0,3.5,3.0
21192,3.5,4.0,4.0,3.5,4.0
21192,3.5,4.0,3.0,4.0,3.0
21192,4.0,3.5,4.0,3.5,3.5
21192,4.5,4.0,3.5,3.0,3.5
21192,4.0,4.0,4.5,4.0,4.5
21192,4.5,4.0,4.0,3.0,3.5
21192,4.0,3.5,3.5,3.0,4.5
21192,4.0,3.5,4.0,3.0,4.0
21192,4.0,3.0,4.0,4.0,4.0
21192,3.0,3.0,3.5,4.0,4.0
21192,3.5,3.5,3.5,4.0,3.5
21192,4.0,4.5,3.5,3.0,3.0
21192,3.5,4.0,2.5,3.0,3.5
21192,4.0,4.5,3.5,2.5,3.0
21192,4.0,4.0,3.5,3.5,3.5
21192,3.5,3.5,4.0,3.5,4.0
21192,4.0,3.5,3.5,4.0,4.0
21192,3.0,3.0,3.5,3.5,3.5
21192,4.0,3.0,2.0,2.0,2.5
21192,3.5,4.0,3.0,3.5,3.0
21192,4.0,3.5,3.0,3.5,3.0
21192,4.0,3.0,3.5,3.0,3.5
21192,4.0,3.5,4.0,3.5,4.0
21192,4.0,4.0,3.5,3.0,4.0
21192,4.5,3.5,4.5,3.5,4.5
21192,4.0,4.5,4.0,4.0,4.5
21192,4.0,3.0,4.0,4.0,4.0
21192,3.5,4.5,4.0,4.0,3.0
21192,4.5,3.5,3.5,4.0,4.0
21192,3.5,3.5,2.5,4.5,3.5
21192,4.0,3.5,4.5,4.0,4.5
21192,4.0,4.0,4.0,4.0,4.0
21192,3.5,2.5,3.5,3.5,3.5
21192,4.0,4.5,4.0,4.0,4.0
21192,3.5,3.5,4.0,4.0,4.5
21192,4.0,2.5,3.5,3.0,3.5
21192,4.0,3.5,3.5,4.0,3.5
21192,3.0,2.0,3.0,3.5,3.5
21192,3.5,3.0,3.0,2.5,3.0
21192,4.5,3.5,3.0,3.0,2.5
21192,3.0,4.0,3.5,3.5,3.5
21192,3.5,3.5,3.5,4.0,3.5
21192,4.0,3.5,3.5,3.0,3.5
21192,4.5,4.0,4.0,4.0,4.5
21192,4.0,3.5,3.5,4.0,3.5
21192,3.0,3.0,3.5,3.0,3.5
21192,3.5,3.0,3.5,3.5,3.5
21192,3.5,3.5,4.0,4.0,4.5
21192,3.0,3.5,3.0,2.5,3.0
21192,4.0,3.5,3.5,4.0,4.0
21192,4.0,3.5,4.0,4.0,4.0
21192,3.0,3.0,4.0,4.0,4.5
21192,3.5,2.5,3.0,3.0,3.0
21192,3.5,4.0,4.0,4.0,4.0
21192,3.5,4.0,3.5,3.5,4.0
21192,3.5,4.0,3.5,3.5,3.5
21192,4.0,3.5,3.5,3.5,4.0
21192,4.0,4.0,4.0,4.0,4.0
21192,3.0,3.5,3.5,3.0,4.0
21192,4.0,3.5,4.0,4.0,4.0
21192,4.0,3.5,4.0,3.5,4.0
21192,3.5,4.5,4.0,3.5,4.0
21192,4.0,3.5,4.0,4.5,4.5
21192,3.5,3.5,4.0,3.5,3.0
21192,4.0,4.0,4.0,4.0,4.0
21192,3.5,4.0,4.0,4.0,4.5
21192,4.0,3.0,3.5,3.5,3.5
21192,4.0,3.5,4.0,4.0,4.0
123593,2.0,3.0,1.0,2.5,2.25
123593,4.5,2.0,5.0,5.0,4.5
123593,3.5,3.5,3.5,3.5,3.5
123593,4.5,4.0,4.25,4.25,4.25
123593,3.0,2.75,3.25,3.0,3.0
123593,3.0,3.0,3.0,3.0,3.0
123593,3.75,3.0,3.25,4.0,3.5
123593,4.0,3.5,4.25,4.0,4.0
123593,3.0,3.0,3.0,3.0,3.0
123593,3.5,3.0,3.5,3.75,3.5
123593,3.25,3.0,3.5,3.25,3.5
123593,3.5,3.25,3.5,3.25,3.25
123593,3.0,2.75,2.75,2.5,2.5
123593,3.25,3.0,3.0,3.25,3.25
123593,3.5,3.25,3.25,3.5,3.25
123593,3.0,3.0,3.0,3.0,3.0
123593,3.5,3.5,3.25,3.25,3.25
123593,3.5,3.75,3.75,3.5,3.75
123593,3.75,3.5,3.75,3.5,3.75
123593,3.25,3.25,3.0,3.0,3.0
123593,3.5,3.25,3.5,3.25,3.5
123593,4.0,3.0,4.5,3.0,4.0
123593,3.25,3.0,3.0,3.25,3.0
123593,2.75,2.75,2.75,2.75,2.75
123593,3.5,3.25,3.25,4.5,3.25
45438,4.25,4.25,4.25,4.25,4.25
45438,3.5,4.0,4.0,4.0,4.0
45438,3.5,4.0,3.5,3.5,4.0
45438,2.0,3.5,3.0,4.0,4.0
45438,4.0,4.5,4.5,4.5,4.5
45438,3.0,2.0,2.0,2.5,3.0
45438,3.5,4.0,4.5,5.0,4.5
45438,3.0,3.0,3.5,4.0,3.5
268485,4.0,4.0,4.0,4.25,4.0
268485,4.0,4.0,4.75,4.5,4.25
268485,4.0,4.25,4.0,4.0,4.0
268485,4.0,3.75,4.0,3.75,4.0
268485,4.0,3.75,4.0,4.0,4.0
268485,3.5,3.75,4.0,4.0,3.75
268485,4.5,4.0,4.0,4.0,4.0
268485,3.5,4.25,4.25,4.0,4.25
268485,4.0,3.75,3.75,3.75,3.75
268485,4.25,4.0,4.25,4.25,4.25
268485,3.75,4.0,4.0,4.25,4.0
268485,4.25,4.0,4.25,4.0,4.25
268485,3.5,3.5,3.5,3.5,3.5
268485,3.0,3.0,3.0,3.0,3.0
221847,4.0,3.5,3.75,3.75,3.75
221847,3.0,3.0,3.0,3.0,3.0
221847,3.25,3.25,3.25,3.25,3.25
221847,3.0,2.75,2.75,2.75,3.0
221847,3.75,3.5,3.75,3.75,3.75
221847,3.0,3.0,3.0,3.0,3.0
334330,3.5,3.5,3.5,3.5,3.5
334330,4.0,4.25,4.25,4.0,4.25
334330,4.0,4.0,4.0,4.0,4.0
334330,4.25,4.25,4.0,4.0,4.0
334330,4.0,4.25,4.0,4.0,4.0
248970,3.75,3.75,3.5,3.75,3.5
248970,4.0,4.0,4.0,4.0,4.0
248970,3.5,3.5,3.5,3.5,3.5
248970,4.0,4.25,4.25,4.25,4.25
248970,4.25,4.25,4.25,4.25,4.25
248970,4.25,4.25,4.25,4.25,4.25
248970,3.5,3.5,3.5,3.5,3.5
248970,3.0,3.25,3.0,3.0,3.0
248970,4.0,3.75,2.75,3.25,2.75
248970,4.25,4.0,4.25,3.75,4.0
160397,4.0,4.0,3.75,4.0,4.0
160397,3.75,4.0,3.75,3.5,3.75
160397,4.0,4.0,3.75,3.5,3.75
160397,3.75,3.75,4.0,4.0,3.75
160397,4.25,4.5,3.75,3.75,3.75
160397,4.25,3.75,4.5,4.5,4.25
160397,4.0,3.75,3.75,3.75,3.75
160397,4.0,4.0,4.0,4.0,4.0
160397,4.5,4.5,4.5,4.5,4.5
160397,4.0,4.0,4.0,3.75,4.0
160397,4.0,3.25,4.0,3.25,3.5
160397,4.0,4.0,3.75,4.25,4.0
160397,4.5,4.5,4.75,4.5,4.5
160397,3.75,3.75,3.5,3.75,3.75
160397,3.5,3.75,2.75,3.25,2.5
160397,4.25,3.75,4.0,3.0,3.5
160397,3.75,4.25,4.0,4.0,4.0
160397,3.0,3.0,2.75,2.5,2.75
160397,3.75,3.5,3.5,3.25,3.5
160397,3.0,3.0,3.0,3.0,3.0
160397,3.5,4.0,3.5,3.5,3.5
160397,4.0,4.0,3.25,3.0,3.25
160397,3.0,3.0,2.75,3.0,3.0
160397,2.0,2.0,2.0,2.0,2.0
160397,4.5,4.0,4.25,4.75,4.25
160397,4.0,4.0,3.5,3.5,3.75
160397,3.0,3.0,2.0,2.0,2.5
160397,3.5,3.75,3.25,3.75,3.5
160397,4.25,3.5,3.25,3.5,3.5
160397,3.0,2.75,3.0,2.5,2.75
160397,4.5,4.0,4.0,4.0,4.0
160397,3.75,3.75,3.75,3.75,3.75
160397,3.75,3.75,3.75,3.75,3.75
160397,3.75,3.75,2.5,3.0,3.0
160397,4.0,3.0,1.0,2.0,1.25
160397,3.75,3.75,3.5,3.75,3.75
160397,4.0,4.0,3.5,3.5,3.5
160397,3.0,3.0,3.0,3.0,3.0
160397,3.0,3.0,3.0,3.0,3.0
160397,4.0,3.75,2.5,4.25,3.25
160397,2.5,2.75,2.75,2.75,3.0
160397,4.0,4.0,4.0,4.0,3.75
160397,4.0,3.75,3.5,3.75,3.75
160397,4.75,3.0,2.0,2.0,2.25
160397,4.0,4.0,4.0,4.0,4.0
160397,4.75,4.0,2.25,1.0,2.25
160397,3.75,3.75,1.0,3.0,1.0
160397,4.0,4.0,4.0,4.0,4.0
160397,3.0,3.0,3.0,3.0,3.0
160397,4.25,3.5,3.5,3.75,3.5
160397,4.25,4.25,4.25,4.25,4.25
160397,4.0,3.25,3.25,4.0,3.25
160397,3.75,4.0,3.75,3.75,3.75
160397,4.0,4.5,4.25,4.25,4.25
160397,4.0,4.25,4.0,4.0,4.0
160397,3.75,4.0,4.0,3.75,3.75
160397,4.25,4.75,4.75,4.75,5.0
160397,4.0,3.75,4.25,4.5,4.25
160397,4.5,4.0,4.75,4.25,4.5
160397,3.75,4.0,4.25,4.0,4.0
160397,4.0,4.25,3.25,3.25,3.25
228947,3.5,3.5,3.75,3.5,3.5
228947,3.25,3.75,3.75,3.5,3.5
228947,3.75,4.0,4.25,3.75,3.75
228947,3.5,3.5,3.5,3.5,3.5
228947,4.25,4.0,4.0,4.0,4.0
228947,4.5,4.5,5.0,4.75,4.75
228947,4.0,4.75,4.25,4.75,4.5
228947,3.75,3.75,4.0,4.0,3.75
228947,4.0,3.75,3.75,3.75,3.75
228947,3.0,3.25,3.0,3.25,3.0
228947,3.0,3.0,3.0,3.0,3.0
228947,3.5,3.75,3.75,3.5,3.5
228947,3.5,3.5,3.5,3.5,3.5
228947,3.75,3.75,4.0,4.0,3.75
228947,3.5,3.75,3.75,3.75,3.75
228947,3.75,4.0,4.0,4.0,4.0
228947,4.5,4.25,4.75,4.5,4.5
228947,3.75,3.75,4.0,3.75,3.75
228947,3.75,3.75,3.5,3.75,3.75
228947,3.75,3.5,3.5,3.5,3.5
291851,3.75,3.5,3.75,3.75,3.75
291851,3.75,3.75,3.75,3.5,3.5
251754,3.25,3.5,3.75,3.5,3.5
251754,3.5,3.5,3.5,3.5,3.5
251754,3.25,3.5,3.5,3.5,3.5
251754,3.5,3.5,3.5,3.5,3.5
251754,3.5,3.5,3.5,3.5,3.5
251754,3.75,3.25,3.5,3.5,3.5
251754,3.75,3.5,3.5,3.25,3.5
251754,3.75,4.0,4.0,4.0,4.0
24810,3.75,4.0,3.75,4.0,3.75
24810,4.0,4.0,4.0,4.0,4.0
24810,4.0,4.0,4.0,4.0,4.0
24810,4.0,4.0,4.0,4.0,4.0
24810,3.5,3.5,3.0,3.5,3.0
24810,4.5,4.5,3.5,3.5,3.5
24810,4.0,4.5,4.5,4.5,4.5
24810,3.5,3.0,3.5,3.0,3.5
24810,4.0,4.5,4.0,3.5,4.0
24810,3.0,3.0,3.5,3.5,3.5
24810,4.0,3.5,3.5,4.0,4.0
24810,4.0,4.0,4.0,4.0,4.0
24810,4.0,4.0,3.5,4.0,3.5
24810,4.0,5.0,4.0,4.0,5.0
24810,3.5,4.5,4.5,4.0,4.0
24810,4.0,4.5,5.0,5.0,5.0
24810,4.0,4.5,4.0,4.0,4.5
24810,4.0,4.0,3.5,3.5,4.0
24810,4.0,4.5,4.0,4.0,4.5
24810,4.5,4.0,4.5,4.0,4.5
24810,3.0,4.0,4.0,3.0,2.5
24810,3.5,4.5,4.5,4.0,4.0
290276,4.25,4.5,4.5,4.25,4.5
290276,4.25,4.5,4.25,4.25,4.5
290276,4.25,4.25,4.25,4.25,4.25
291851,4.25,4.25,4.25,4.25,4.25
291851,4.0,4.0,4.0,3.75,4.0
291851,4.0,3.75,3.75,3.75,3.75
291851,4.0,3.5,3.75,3.75,3.75
291851,4.0,3.75,3.5,3.5,3.5
291851,3.5,3.25,3.5,3.5,3.5
291851,4.0,4.0,4.0,4.25,4.0
291851,4.0,3.75,3.75,3.75,3.75
291851,3.75,3.5,4.0,4.0,4.0
291851,4.0,4.25,4.25,3.75,4.0
291851,3.25,3.25,3.5,3.5,3.5
291851,3.75,2.75,2.0,3.5,2.25
291851,4.0,4.25,4.25,4.25,4.0
291851,3.25,3.25,3.25,3.25,3.25
291851,4.25,4.0,4.0,4.25,4.0
291851,4.75,5.0,5.0,4.75,5.0
291851,3.75,4.0,3.5,3.75,3.75
291851,4.0,3.75,3.5,3.75,3.5
291851,4.0,3.75,4.0,3.75,4.0
291851,3.25,3.25,3.25,3.25,3.5
291851,4.0,4.0,4.0,4.0,4.0
291851,3.75,3.5,3.5,3.5,3.5
291851,3.75,3.75,3.5,2.75,3.25
291851,3.5,3.5,3.75,3.5,3.75
291851,3.5,3.5,3.5,3.5,3.5
291851,4.0,4.0,3.75,4.25,4.0
291851,3.75,3.75,3.75,3.75,3.75
291851,4.0,3.75,3.5,3.5,3.5
291851,4.0,4.0,4.0,4.0,4.0
291851,4.0,4.0,4.0,4.0,4.0
291851,3.75,3.25,3.25,3.5,3.5
291851,4.0,3.75,4.0,4.0,4.0
291851,3.5,3.25,3.25,3.5,3.5
291851,3.75,3.5,3.5,3.75,3.5
136973,2.25,2.5,2.25,2.25,2.25
136973,4.25,4.0,4.0,4.0,4.0
136973,4.5,4.5,4.75,4.5,4.5
136973,4.5,4.5,4.25,4.0,4.25
136973,3.0,3.25,3.5,3.0,3.5
136973,3.25,3.75,4.0,4.0,4.0
284820,3.75,4.0,4.25,4.5,4.25
284820,3.25,3.5,3.25,3.0,3.25
284820,3.75,3.5,3.5,3.75,3.5
284820,4.0,3.75,3.25,3.75,3.5
284820,4.25,4.5,3.75,3.75,4.0
82682,3.75,4.0,4.0,4.0,4.0
82682,4.5,4.0,4.0,4.5,4.5
335016,4.0,4.0,4.0,4.0,4.0
335016,4.0,4.0,4.0,4.0,4.0
335016,3.75,3.75,3.75,3.75,3.75
335016,4.25,4.0,4.25,4.0,4.25
335016,3.75,4.0,4.25,4.0,4.0
335016,4.0,4.0,4.0,4.0,4.0
335016,4.75,4.25,4.75,5.0,4.75
335016,3.5,3.75,3.75,4.0,3.75
335016,3.75,4.0,4.0,4.0,4.0
335016,3.75,3.75,3.75,4.0,3.75
335016,3.75,3.75,4.0,3.75,3.75
145815,4.0,4.0,4.5,4.0,4.25
145815,4.5,4.0,4.5,4.5,4.5
145815,4.0,4.0,4.0,4.0,4.0
145815,4.25,4.0,4.0,4.0,4.0
77956,4.25,3.5,3.5,4.0,3.5
77956,3.75,3.25,3.0,3.0,3.5
77956,3.25,3.25,3.25,3.25,3.25
77956,3.25,3.0,3.0,2.75,3.0
77956,2.75,3.25,3.0,3.0,3.5
77956,3.5,2.75,2.75,3.0,2.75
237228,4.0,3.0,3.75,3.75,3.75
237228,4.0,4.0,4.0,4.0,4.0
237228,3.75,3.75,4.0,3.75,3.75
237228,3.75,3.5,3.25,3.5,3.5
237228,4.0,3.5,3.5,3.75,3.5
237228,4.0,2.75,4.0,4.0,3.75
237228,4.0,4.0,3.5,3.5,3.25
237228,3.75,3.5,3.5,3.5,3.5
237228,3.5,3.25,3.25,3.0,3.25
237228,4.0,3.75,4.0,4.0,4.0
237228,4.0,4.0,3.75,4.0,3.75
237228,3.75,3.5,3.5,3.5,3.5
237228,4.0,4.0,4.0,4.0,4.0
237228,4.5,3.5,2.0,2.5,2.0
237228,3.75,3.75,3.75,3.75,3.75
77956,3.5,3.5,3.75,3.5,3.5
77956,3.25,3.25,3.25,3.25,3.25
77956,4.25,4.0,3.0,4.0,3.25
77956,3.75,3.0,3.25,3.5,3.5
77956,4.0,3.5,3.25,3.75,3.5
77956,4.0,3.75,3.5,3.75,3.75
