beer_id,beer_name,beer_style,look,smell,taste,feel,overall,availability,abv,brewery_id,brewery_name,city,state,country,types
147619,Coffee Torpor,American Porter,3.5,3.5,3.5,3.5,3.5,Rotating,5.8,18823,Freetail Brewing Company,San Antonio,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
83591,Yo Soy Un Berliner,Berliner Weisse,3.7648809523809526,3.6279761904761907,3.9345238095238093,3.925595238095238,3.869047619047619,Rotating,4.4,18823,Freetail Brewing Company,San Antonio,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
310918,Barrel-Aged Legion (Jamaican Rum),Russian Imperial Stout,4.2,4.166666666666667,3.9833333333333334,4.1,4.05,Winter,11.6,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
101711,Witbier,Belgian Witbier,3.788793103448276,3.7758620689655173,3.956896551724138,3.8706896551724137,3.8706896551724137,Summer,5.1,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
144771,Vanilla Bean Ascension Coffee Porter,Baltic Porter,4.21875,4.15625,4.25,4.21875,4.28125,Rotating,6.9,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
164120,Spring Fling,American IPA,3.9375,3.9375,3.9375,3.84375,3.875,Rotating,5.2,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
148388,Barrel-Aged Legion,Russian Imperial Stout,4.333556149732621,4.3161764705882355,4.364973262032086,4.266711229946524,4.31951871657754,Rotating,11.6,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
101451,Public Ale,English Extra Special / Strong Bitter (ESB),3.678125,3.61875,3.68125,3.665625,3.659375,Year-round,5.5,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
222862,Yessir!,American Pale Ale (APA),3.9375,4.0,4.04375,3.98125,3.99375,Rotating,5.2,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
234908,Texas Helles,German Helles,3.7115384615384617,3.6009615384615383,3.701923076923077,3.701923076923077,3.673076923076923,Summer,5.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
101709,Trinity Tripel,Belgian Tripel,3.846590909090909,3.8068181818181817,3.772727272727273,3.7954545454545454,3.8125,Year-round,9.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
133530,Legion,Russian Imperial Stout,4.129032258064516,4.024193548387097,4.068548387096774,4.041666666666667,4.051075268817204,Year-round,10.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
112207,Pale Ale,American Pale Ale (APA),3.9642857142857144,3.7857142857142856,3.892857142857143,3.857142857142857,3.8214285714285716,Year-round,6.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
97319,Mosaic IPA,American IPA,4.148401826484018,4.155251141552512,4.206050228310502,4.122716894977169,4.166666666666667,Year-round,8.6,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
364508,Texas Lager,American Lager,3.6666666666666665,3.5,3.8333333333333335,3.75,3.75,Year-round,4.8,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
110193,Ascension Coffee Porter,American Porter,4.141666666666667,4.1375,4.154166666666667,4.020833333333333,4.095833333333333,Rotating,6.9,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
98547,Texas Pils,German Pilsner,3.840909090909091,3.6136363636363638,3.522727272727273,3.5,3.5,Year-round,6.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
144389,Oaked Mosaic IPA,American Imperial IPA,4.1265432098765435,4.12037037037037,4.169753086419753,4.151234567901234,4.148148148148148,Rotating,7.5,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
165724,Sundial Session IPA,American IPA,3.827272727272727,3.8181818181818183,3.7181818181818183,3.7,3.75,Year-round,4.5,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
260174,Snickerdoodle,English Pale Mild Ale,3.573529411764706,3.5294117647058822,3.5441176470588234,3.5588235294117645,3.5588235294117645,Winter,5.2,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
97156,Inspiration,Belgian Strong Dark Ale,3.995614035087719,3.925438596491228,3.986842105263158,3.9342105263157894,3.973684210526316,Year-round,9.6,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
290074,Passiflora,American IPA,3.7916666666666665,3.861111111111111,3.7222222222222223,3.7916666666666665,3.763888888888889,Rotating,6.7,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
216698,Triple Yessir,American Imperial Stout,4.090909090909091,3.977272727272727,4.2272727272727275,4.090909090909091,4.159090909090909,Rotating,12.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
285217,Silly Gose,Leipzig Gose,3.5833333333333335,3.5714285714285716,3.6785714285714284,3.7023809523809526,3.630952380952381,Rotating,5.0,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
109602,Vienna Lager,Vienna Lager,3.9270833333333335,3.8020833333333335,3.8541666666666665,3.78125,3.84375,Year-round,5.2,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
139833,Funnel Cake Ale (State Fair Of Texas Beer),English Pale Mild Ale,3.59375,3.453125,3.4921875,3.46875,3.4921875,Fall,4.1,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
138342,Razzy Raspberry Wit,Belgian Witbier,3.706896551724138,3.6982758620689653,3.668103448275862,3.6724137931034484,3.6551724137931036,Summer,5.5,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
128595,Glenstemmons,Scotch Ale / Wee Heavy,4.125,4.25,4.125,4.125,4.25,Rotating,9.75,30949,Community Beer Company,Dallas,TX,US,"Brewery, Bar"
278110,Gose,Leipzig Gose,3.75,3.8125,3.9375,4.0,4.0,Rotating,4.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
264548,Shot Caller,American Barleywine,3.65,3.9,3.85,3.8,3.85,Rotating,8.3,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
352590,Steal My Sunshine,Belgian Saison,4.166666666666667,4.083333333333333,4.25,4.25,4.25,Summer,6.6,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
264549,Märzen,German Märzen / Oktoberfest,3.8,3.8,3.95,4.05,4.0,Rotating,5.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
264547,Looyah Tooyah,American Imperial Stout,3.9166666666666665,3.8333333333333335,4.083333333333333,4.166666666666667,4.166666666666667,Rotating,8.6,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
280600,Pale Ale,American Pale Ale (APA),4.125,3.9375,4.0,4.125,4.0,Year-round,6.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
313191,Pacific Hazebro,New England IPA,3.85,4.05,3.95,4.0,4.0,Rotating,8.2,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
296858,Hype PA,American IPA,3.8958333333333335,3.9583333333333335,3.9166666666666665,3.9791666666666665,3.8958333333333335,Rotating,7.4,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
354052,Freezer Pop Florida Weisse,Berliner Weisse,3.8333333333333335,3.6666666666666665,3.75,3.9166666666666665,3.8333333333333335,Rotating,4.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255906,Amber,American Amber / Red Ale,3.75,3.35,3.2,3.4,3.35,Year-round,5.5,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
306297,Romper Rye,Rye Beer,4.05,4.0,4.2,4.15,4.15,Rotating,5.6,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
287960,Holler Loudly,American Imperial IPA,4.214285714285714,4.25,4.178571428571429,4.285714285714286,4.178571428571429,Rotating,9.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
352591,Gently,American IPA,3.9375,3.75,3.875,3.9375,3.875,Rotating,5.6,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
313192,Black Sunshine,American Black Ale,4.15,4.05,3.95,4.15,3.9,Rotating,9.3,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
230326,Basic Brunette,Scottish Ale,3.8333333333333335,3.8333333333333335,3.9166666666666665,3.9166666666666665,4.0,Year-round,5.5,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255928,IPA,American IPA,3.977272727272727,3.977272727272727,4.045454545454546,4.0227272727272725,4.0227272727272725,Year-round,5.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255905,Hefeweizen,German Hefeweizen,3.875,3.7916666666666665,3.8333333333333335,3.8333333333333335,3.875,Year-round,6.1,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
275969,Belgian Dubbel,Belgian Dubbel,3.8125,3.8125,3.9375,3.875,3.75,Rotating,6.9,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
330032,Margaret Thatcher Naked On A Cold Day,English Bitter,4.35,4.3,4.4,4.45,4.4,Rotating,4.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
342738,Feel Good Hit Of The Summer,American Pale Ale (APA),4.25,4.166666666666667,4.0,4.083333333333333,4.083333333333333,Rotating,5.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
262426,Witty Kitty,Belgian Witbier,3.8125,3.375,3.5,3.5625,3.5,Rotating,5.4,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255927,Dollar Pils Y'all,German Pilsner,3.826923076923077,3.7884615384615383,3.730769230769231,3.769230769230769,3.7884615384615383,Year-round,5.2,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
302470,Puckery Pale Ale,American Wild Ale,3.9166666666666665,4.166666666666667,4.166666666666667,4.333333333333333,4.083333333333333,Rotating,5.4,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
262425,ESB,English Extra Special / Strong Bitter (ESB),4.068181818181818,3.9318181818181817,4.045454545454546,4.090909090909091,4.045454545454546,Rotating,5.1,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255926,Belgian IPA,Belgian IPA,3.84375,3.78125,3.6875,3.84375,3.71875,Year-round,8.2,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
255929,Looyah,English Sweet / Milk Stout,3.9166666666666665,3.7222222222222223,3.7777777777777777,3.861111111111111,3.7777777777777777,Year-round,7.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
259485,Saison,Belgian Saison,3.75,3.892857142857143,3.857142857142857,3.7857142857142856,3.9285714285714284,Rotating,6.7,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
318405,Dunkel,Munich Dunkel Lager,3.8333333333333335,3.8333333333333335,3.75,3.75,3.8333333333333335,Rotating,5.3,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
297973,English Mild,English Dark Mild Ale,4.0,4.0,3.9375,4.0,4.125,Rotating,3.2,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
287964,Belgian Golden Ale,Belgian Pale Ale,3.875,4.0625,4.0625,4.1875,4.1875,Rotating,6.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
361924,Brut Willis,American Brut IPA,4.0,3.875,3.875,3.875,3.875,Rotating,8.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
338484,Good Clean Fun,New England IPA,4.0,4.0,4.2,4.05,4.15,Rotating,6.6,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
257026,Belgian Tripel,Belgian Tripel,3.9375,3.78125,3.875,3.75,3.84375,Rotating,8.2,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
320878,Pub Crusher,English Dark Mild Ale,4.25,4.1,4.35,4.45,4.4,Rotating,4.0,45647,Holler Brewing Co.,Houston,TX,US,"Brewery, Bar"
266620,Spottieottiehopalicious,American IPA,3.8333333333333335,3.7083333333333335,3.4166666666666665,3.625,3.4583333333333335,Rotating,7.5,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
319047,Murkaveli,American Imperial IPA,4.625,4.375,4.25,4.375,4.3125,Rotating,8.8,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
262361,Who's Got The Juice Now,American IPA,3.888888888888889,4.055555555555555,4.0,3.888888888888889,3.9444444444444446,Rotating,7.5,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
354580,DDH Who's Got the Juice Now,American IPA,4.083333333333333,4.166666666666667,4.25,4.083333333333333,4.166666666666667,Rotating,7.6,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
296095,Dãle Shine,American Lager,3.5833333333333335,3.5,3.5833333333333335,3.5,3.5833333333333335,Year-round,5.25,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
280957,Seth's Pale Ale,American Pale Ale (APA),3.75,3.6666666666666665,3.75,3.8333333333333335,3.75,Year-round,5.1,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
307665,Cavernous,American Imperial Stout,4.1875,4.1875,4.4375,4.375,4.375,Rotating,9.5,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
296096,Round About Midnight,American Porter,3.875,3.75,3.8333333333333335,3.8333333333333335,3.875,Year-round,7.4,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
267151,Rule 4080,American Pale Ale (APA),4.05,3.975,4.0,4.05,4.0,Rotating,5.2,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
280955,Malterial Girl,American Blonde Ale,4.0,4.0,3.9375,4.0,3.9375,Year-round,5.2,47781,Weathered Souls Brewing Co.,San Antonio,TX,US,"Brewery, Bar, Beer-to-go"
233852,Mulligan,German Kölsch,3.5833333333333335,3.5277777777777777,3.5555555555555554,3.4722222222222223,3.5833333333333335,Rotating,5.25,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
192096,Brad's Black IPA,American Black Ale,4.1,3.75,4.05,3.95,4.0,Year-round,9.0,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
216267,Border Town,Vienna Lager,3.40625,3.28125,3.25,3.4375,3.3125,Rotating,4.8,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
128826,SMASH IPA - Pride Of Ringwood,American IPA,4.25,4.5,4.5,4.5,4.5,Rotating,6.9,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
278513,Brewjeria Pecan Brown Ale,American Brown Ale,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.9166666666666665,Year-round,6.0,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
120278,Cöllege Station Kölsch,German Kölsch,3.8333333333333335,3.9166666666666665,4.083333333333333,4.0,3.9166666666666665,Year-round,5.5,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
278516,I Wity The Fool,Belgian Witbier,3.4166666666666665,3.3333333333333335,3.3333333333333335,3.4166666666666665,3.4166666666666665,Rotating,4.6,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
216942,Timber Snake,American IPA,4.075,4.075,4.15,4.15,4.1,Year-round,6.8,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
109486,Ole Saint Nipplaus,English Sweet / Milk Stout,3.75,3.875,3.75,3.625,3.75,Winter,7.2,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
108699,Contract Killer,American Porter,3.838235294117647,4.044117647058823,4.029411764705882,3.8823529411764706,3.9558823529411766,Rotating,6.4,43320,Blackwater Draw Brewing Company,Bryan,TX,US,"Brewery, Bar, Beer-to-go"
287441,Spindletop Stout,American Stout,4.333333333333333,4.5,4.416666666666667,4.583333333333333,4.416666666666667,Year-round,7.2,44381,Neches Brewing Company,Port Neches,TX,US,"Brewery, Bar, Beer-to-go"
294911,Dream Catcher,American IPA,3.9166666666666665,3.8333333333333335,3.9166666666666665,3.9166666666666665,3.8333333333333335,Year-round,7.6,44381,Neches Brewing Company,Port Neches,TX,US,"Brewery, Bar, Beer-to-go"
187247,Derelict IPA,American IPA,3.8229166666666665,3.7916666666666665,3.84375,3.8645833333333335,3.8125,Year-round,6.1,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
187246,Allgood,German Kölsch,3.796875,3.703125,3.9375,3.84375,3.890625,Year-round,5.8,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
233193,Guavagood,German Kölsch,3.7,3.6,3.95,3.95,3.9,Spring,6.2,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
187249,Freaky Deaky,Belgian Tripel,3.9127906976744184,3.866279069767442,3.947674418604651,3.941860465116279,3.947674418604651,Year-round,10.0,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
198854,Chump Change,Belgian Saison,4.05,3.95,4.0,3.95,3.95,Winter,9.8,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
263380,Vanilla Porter,American Porter,3.8636363636363638,3.8863636363636362,3.8636363636363638,3.75,3.7954545454545454,Rotating,6.1,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
197648,Charity,German Altbier,3.375,3.375,3.4375,3.5,3.5,Year-round,5.3,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
187248,DfDub,German Dunkelweizen,3.6625,3.7375,3.6375,3.6125,3.6875,Year-round,7.0,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
187250,Golden Mustache,European Export / Dortmunder,3.75,3.630952380952381,3.7142857142857144,3.738095238095238,3.6785714285714284,Year-round,5.5,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
190690,Oktoberfest,German Märzen / Oktoberfest,3.8863636363636362,3.8181818181818183,3.8181818181818183,3.8863636363636362,3.8636363636363638,Fall,5.8,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
196169,Imperial Vanilla Porter,American Imperial Porter,3.975,4.075,4.025,4.025,3.95,Rotating,8.3,42042,Oak Highlands Brewery,Dallas,TX,US,"Brewery, Bar"
192672,Hueco Wit,Belgian Witbier,3.625,3.625,3.6875,3.5,3.5625,Rotating,5.0,42555,Ode Brewing,El Paso,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
252280,Juicy J,American Pale Ale (APA),3.9166666666666665,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.75,Rotating,5.5,42555,Ode Brewing,El Paso,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
200175,La Gringa,American Blonde Ale,3.625,3.375,3.3125,3.4375,3.3125,Rotating,5.0,42555,Ode Brewing,El Paso,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
223254,Baphomet Tears,Russian Imperial Stout,4.25,4.416666666666667,4.333333333333333,4.25,4.25,Rotating,12.0,42555,Ode Brewing,El Paso,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
209823,Tamarind Habanero,Fruit and Field Beer,3.75,3.8333333333333335,3.9166666666666665,3.5833333333333335,3.75,Rotating,6.0,43739,Intrinsic Brewing,Garland,TX,US,"Brewery, Bar, Eatery, Beer-to-go"
353735,Summer Wardrobe: Flip Flops,American IPA,4.208333333333333,4.25,4.208333333333333,4.083333333333333,4.166666666666667,Summer,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
129290,Rye Saison,Belgian Saison,3.25,3.25,3.25,3.25,3.25,Year-round,9.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
342739,Leaking Consciousness: Funky Mimosa,Belgian Saison,3.8333333333333335,3.9166666666666665,4.0,4.166666666666667,4.083333333333333,Rotating,5.3,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
341789,Item 9: Rainbow Sour Belt,American Imperial IPA,4.083333333333333,4.083333333333333,4.166666666666667,4.166666666666667,4.25,Rotating,9.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
284654,Raaaaaaaandy,American Pale Ale (APA),4.3,4.3,4.25,4.25,4.25,Rotating,5.8,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
175891,India Pale Lager,American Lager,3.9,3.85,3.675,3.775,3.775,Rotating,6.8,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
301745,Looking Good Barry,American Imperial IPA,3.9375,4.0,4.0,3.9375,4.0,Rotating,8.9,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
175893,American Wit,American Pale Wheat Ale,3.0,3.375,3.3125,3.3125,3.3125,Rotating,5.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
284763,Sour Hefe,German Hefeweizen,4.15,4.1,4.15,4.15,4.15,Rotating,5.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
368058,No Emergency Here,American IPA,4.0,4.25,4.375,4.125,4.25,Rotating,7.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
284766,Saison Hop - Amarillo & Simcoe,Belgian Saison,3.6666666666666665,3.5833333333333335,3.5,3.5833333333333335,3.5833333333333335,Rotating,5.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
250576,Double IPL,American Imperial Pilsner,4.166666666666667,4.333333333333333,4.25,4.333333333333333,4.25,Rotating,8.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
129289,Wingman Wheat IPA,American IPA,3.861111111111111,3.8055555555555554,3.8055555555555554,3.763888888888889,3.763888888888889,Year-round,5.7,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
368055,Wheez the Juice: Motueka,American Pale Ale (APA),4.0,4.166666666666667,4.0,4.083333333333333,4.0,Rotating,5.5,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
284765,Neve & Denise,American Pale Ale (APA),4.083333333333333,3.9166666666666665,4.083333333333333,3.9166666666666665,3.9166666666666665,Rotating,5.5,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
340331,"Smoothie Tart: Gooseberry, Raspberry and Lemonade",American Wild Ale,4.0625,3.75,3.9375,4.0,3.96875,Rotating,5.7,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
137240,Schwarzbier,German Schwarzbier,3.84375,3.8125,3.90625,3.90625,3.875,Year-round,4.3,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
143697,Double IPA,American Imperial IPA,4.029411764705882,4.102941176470588,4.088235294117647,4.044117647058823,4.102941176470588,Year-round,8.8,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
353467,Gaze Milkshake,New England IPA,4.0,3.9166666666666665,4.083333333333333,4.333333333333333,4.083333333333333,Rotating,6.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
217730,Bourbonator,German Doppelbock,3.921875,3.953125,3.953125,3.875,3.921875,Rotating,10.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
317136,Pocket Tots,American Imperial IPA,4.0625,4.125,4.125,4.125,4.0625,Rotating,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
356786,Summer Wardrobe: Hawaiian Short Sleeve Button Up,American IPA,4.35,4.15,4.2,4.1,4.1,Rotating,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
206368,Single Hop Saison - Mosaic,Belgian Saison,4.0,4.275,4.125,3.975,4.15,Rotating,5.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
317139,Pocket Tots - Strawberry Milkshake,New England IPA,4.166666666666667,4.25,4.125,4.083333333333333,4.166666666666667,Rotating,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
348748,Wheez the Juice: Ella,American Pale Ale (APA),4.041666666666667,4.166666666666667,4.208333333333333,4.208333333333333,4.208333333333333,Rotating,5.5,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
129288,Payload Pilsner,German Pilsner,3.847826086956522,3.641304347826087,3.717391304347826,3.8043478260869565,3.75,Year-round,5.1,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
270945,Wheez The Juice,American IPA,4.011363636363637,4.113636363636363,3.9886363636363638,3.9886363636363638,3.9886363636363638,Rotating,5.5,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
353466,Gaze,American IPA,4.0,3.95,3.95,3.95,3.95,Rotating,6.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
318685,House Saison,Belgian Saison,4.0,4.0,4.083333333333333,4.166666666666667,4.166666666666667,Year-round,5.7,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
314070,Littering And...,American IPA,4.208333333333333,4.166666666666667,4.208333333333333,4.291666666666667,4.166666666666667,Rotating,7.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
159727,Liberator,German Doppelbock,3.8125,3.625,3.6875,3.875,3.71875,Winter,8.3,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
268934,Doppelbock,German Doppelbock,3.4166666666666665,3.4166666666666665,3.4166666666666665,3.4166666666666665,3.4166666666666665,Rotating,8.3,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
154725,Breakfast Stout,American Stout,4.105769230769231,3.951923076923077,4.0576923076923075,4.009615384615385,4.048076923076923,Year-round,7.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
326098,Shmoke And A Pancake Maple Blueberry Shake,American Imperial IPA,3.75,3.875,3.5625,3.8125,3.625,Rotating,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
301747,Looking Good Barry - Tropical Shake Version,American Imperial IPA,4.166666666666667,4.25,4.291666666666667,4.375,4.166666666666667,Rotating,8.9,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
346358,Summer Wardrobe: Shorts,American Imperial IPA,4.386363636363637,4.2272727272727275,4.2727272727272725,4.2727272727272725,4.318181818181818,Summer,8.0,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
336743,Szechuan Sauce,American IPA,4.145833333333333,4.270833333333333,4.104166666666667,4.166666666666667,4.145833333333333,Rotating,6.2,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
157964,Rye Extra Pale Ale,English Pale Ale,4.0,3.4166666666666665,3.4166666666666665,3.8333333333333335,3.5833333333333335,Rotating,5.6,35547,B-52 Brewing Co.,Conroe,TX,US,"Brewery, Bar, Beer-to-go"
