beer_name,look,smell,style,taste,feel,overall,estimated_ibu,abv,availability_Fall,availability_Rotating,availability_Spring,availability_Summer,availability_Winter,availability_Year-round,brewery_name_(512) Brewing Company,brewery_name_11 Below Brewing,brewery_name_3 Nations Brewing Co.,brewery_name_4J Brewing Company,brewery_name_4th Tap Brewing Co-op,brewery_name_5 Stones Craft Brewing Co.,brewery_name_8th Wonder Brewery,brewery_name_903 Brewers,brewery_name_Adelbert's Brewery,brewery_name_Alamo Beer Co.,brewery_name_Altstadt Brewery,brewery_name_Armadillo Ale Works,brewery_name_Audacity Brewhouse,brewery_name_Austin Beer Garden Brewing Co.,brewery_name_Austin Beerworks,brewery_name_B-52 Brewing Co.,brewery_name_BJ's Brewery & Tasting Room,brewery_name_BJ's Restaurant & Brewhouse,brewery_name_BS Brewing,brewery_name_Baa Baa Brewhouse,brewery_name_Back Pew Brewing Company,brewery_name_Baileson Brewing Company,brewery_name_Bakfish Brewing,brewery_name_Bare Arms Brewing,brewery_name_Barrow Brewing Company,brewery_name_Bearded Fox Brewing,brewery_name_Big Bend Brewing Co.,brewery_name_Big Texan Brewery,brewery_name_Big Thicket Brewery,brewery_name_Bitter Sisters Brewing Company,brewery_name_Black Star Co-op Pub & Brewery,brewery_name_Blackwater Draw Brewing Company,brewery_name_Blue Owl Brewing,brewery_name_Blue Star Brewing Company,brewery_name_Bluebonnet Beer Company,brewery_name_Boerne Brewery,brewery_name_Braindead Brewing,brewery_name_Branchline Brewing Co.,brewery_name_Brash Brewing Company,brewery_name_Brazos Valley Brewing Company,brewery_name_Brigadoon Brewery & Brew School,brewery_name_Buffalo Bayou Brewing Co,brewery_name_Bull Creek Brewing,brewery_name_Busted Sandal Brewing Company,brewery_name_Cedar Creek Brewery,brewery_name_Celis Brewery,brewery_name_Cibolo Creek Brewing Company,brewery_name_Circle Brewing Company,brewery_name_City Acre Brewing,brewery_name_Community Beer Company,brewery_name_Copperhead Brewery,brewery_name_Cycler's Brewing,brewery_name_DeadBeach Brewery,brewery_name_Deep Ellum Brewing Company,brewery_name_Denton County Brewing Company,brewery_name_Division Brewing Company,brewery_name_Double Horn Brewing Company,brewery_name_Draught House Pub & Brewery,brewery_name_Eureka Heights Brewing Company,brewery_name_Family Business Beer Co.,brewery_name_Fetching Lab Brewery,brewery_name_Flix Brewhouse,brewery_name_Flying Man Brewing Co.,brewery_name_Fort Brewery & Pizza,brewery_name_Four Bullets Brewery,brewery_name_Four Corners Brewing Company,brewery_name_Franconia Brewing Company,"brewery_name_Fredericksburg Brewing Company, Inc.",brewery_name_Fredonia Brewery,brewery_name_Freetail Brewing Company,brewery_name_Friends & Allies Brewing,brewery_name_Fulbrook Ale Works,brewery_name_Galveston Bay Beer Company,brewery_name_Galveston Island Brewing Company,brewery_name_Ghost Pixel Beer Studio,brewery_name_Goliad Brewing Company,brewery_name_Gordon Street Tavern,brewery_name_Grapevine Craft Brewery,brewery_name_Great Heights Brewing Company,brewery_name_Guadalupe Brewing Co.,brewery_name_Gulf Coast Brewing Company,brewery_name_Guns & Oil Brewing Co.,brewery_name_Hi Sign Brewing,brewery_name_HighWheel Beerworks (Dorćol Distilling+ Brewing Co.),brewery_name_Holler Brewing Co.,brewery_name_Hop and Sting Brewing Company,brewery_name_HopFusion Ale Works,brewery_name_Hops and Grain Brewery,brewery_name_Huff Brewing Co.,brewery_name_Humperdinks Brewpub (Arlington),brewery_name_Humperdinks Brewpub (Greenville Ave),brewery_name_Idle Vine Brewing Co,brewery_name_Independence Brewing Co.,brewery_name_Infamous Brewing Company,brewery_name_Ingenious Brewing Company,brewery_name_Intrinsic Brewing,brewery_name_Jester King Brewery,brewery_name_Kamala Brewing / Whip In,brewery_name_Karbach Brewing Co.,brewery_name_Künstler Brewing,brewery_name_Lakewood Brewing Company,brewery_name_Last Stand Brewing Company,brewery_name_Lazarus Brewing Company,brewery_name_Legal Draft Beer Company,brewery_name_Live Oak Brewing Company,brewery_name_Lorelei Brewing Company,brewery_name_Manhattan Project Beer Company,brewery_name_Martin House Brewing Company,brewery_name_Middleton Brewing,brewery_name_Naughty Brewing Co.,brewery_name_Neches Brewing Company,brewery_name_New Braunfels Brewing Company,brewery_name_New Republic Brewing Company,brewery_name_Nine-Band Brewing Company,brewery_name_No Label Brewing Company,brewery_name_Noble Rey Brewing Company,brewery_name_North by Northwest Restaurant & Brewery,brewery_name_Oak Highlands Brewery,brewery_name_Oasis Texas Brewing Company,brewery_name_Oddwood Ales,brewery_name_Ode Brewing,brewery_name_Old Town Brewhouse,brewery_name_On Rotation,brewery_name_Oskar Blues Brewery,brewery_name_Panther Island Brewing,brewery_name_Pecan Street Brewing,brewery_name_Pedernales Brewing Company,brewery_name_Pegasus City Brewery,brewery_name_Peticolas Brewing Company,brewery_name_Pint and Plow Brewing Co,brewery_name_Pinthouse Pizza - South Austin,brewery_name_Pinthouse Pizza Craft Brewpub,brewery_name_Platypus Brewing,brewery_name_Rabbit Hole Brewing,brewery_name_Rahr & Sons Brewing Company,brewery_name_Railroad Seafood Station Brewing Company,brewery_name_Rainier Brewing Co.,brewery_name_Ranger Creek Brewing & Distilling,brewery_name_Real Ale Brewing Company,brewery_name_Red Horn Coffee House & Brewing Co.,brewery_name_Rentsch Brewery,brewery_name_Resignation Brewery,brewery_name_Revolver Brewing,brewery_name_Root Cellar Cafe / Darkside Fermentation,brewery_name_Ruggedman Brewing,brewery_name_Running Walker Brewery,brewery_name_Saint Arnold Brewing Company,brewery_name_Saint Ides Brewing Company,brewery_name_Saloon Door Brewing,brewery_name_Save The World Brewing Company,brewery_name_Seguin Brewing Co.,brewery_name_Shannon Brewing Company,brewery_name_Sigma Brewing Company,brewery_name_Skull Mechanix Brewing,brewery_name_Small Brewpub,brewery_name_Solid Rock Brewing,brewery_name_South Austin Brewery,brewery_name_Southerleigh Fine Food & Brewery,brewery_name_Southern Heights Brewing Company,brewery_name_Southern Star Brewing Company,brewery_name_Spindletap Brewery,brewery_name_Spoetzl Brewery / Shiner,brewery_name_St. Elmo Brewing Co.,brewery_name_Stestí Brewing Company,brewery_name_Strange Land Brewery,brewery_name_Suds Monkey Brewing Co,brewery_name_Texas Ale Project,brewery_name_Texas Beer Co.,brewery_name_Texas Beer Refinery,brewery_name_Texas Leaguer Brewing Compnay,brewery_name_Texas Select Beverage Company,brewery_name_The Brewer's Table,brewery_name_The Brewtorium,brewery_name_The Collective Brewing Project,brewery_name_The Dodging Duck Brewhaus,brewery_name_The Faust Hotel (Faust Brewing Company),brewery_name_The Granary,brewery_name_The Lone Pint Brewery,brewery_name_Thirsty Planet Brewing Company,brewery_name_Thousand Oaks Brewing,brewery_name_Town in City Brewing Co.,brewery_name_Treaty Oak Brewing & Distilling,brewery_name_Triple J Chophouse And Brew Co,brewery_name_True Vine Brewing Company,brewery_name_Tupps Brewery,brewery_name_Turning Point Beer,brewery_name_Twin Peaks Brewing Co.,brewery_name_Twisted X Brewing Company,brewery_name_Uncle Billy's Brew & Que,brewery_name_Uncle Buck's Brewery & Steakhouse,brewery_name_Under The Radar Brewery,brewery_name_Unlawful Assembly Brewing Co.,brewery_name_Vista Brewing,brewery_name_Weathered Souls Brewing Co.,brewery_name_Whistle Post Brewing,brewery_name_Whitestone Brewery,brewery_name_Whole Foods - Post Oak,brewery_name_Wicked Beaver Brewing Company,brewery_name_Wicked Boxer Brewing,brewery_name_Wild Acre Brewing Company,brewery_name_Wimberley Brewing Company And Brewpub,brewery_name_Woodcreek Brewing Company,brewery_name_Zilker Brewing Co.,city_Addison,city_Allen,city_Alpine,city_Alvin,city_Amarillo,city_Arlington,city_Austin,city_Beaumont,city_Bedford,city_Bellville,city_Blanco,city_Boerne,city_Brenham,city_Brookshire,city_Bryan,city_Carrollton,city_Cedar Park,city_College Station,city_Conroe,city_Corpus Christi,city_Cypress,city_Dallas,city_Del Valle,city_Denton,city_Dickinson,city_Driftwood,city_Dripping Springs,city_El Paso,city_Farmers Branch,city_Fort Worth,city_Fredericksburg,city_Galveston,city_Garland,city_Georgetown,city_Goliad,city_Granbury,city_Grapevine,city_Houston,city_Humble,city_Irving,city_Johnson City,city_Justin,city_Katy,city_Keller,city_Kemp,city_Kerrville,city_Lewisville,city_Liberty Hill,city_Lovelady,city_Lubbock,city_Lufkin,city_Magnolia,city_Marble Falls,city_McKinney,city_Missouri City,city_Montgomery,city_Nacogdoches,city_New Braunfels,city_Pearland,city_Pflugerville,city_Pilot Point,city_Plano,city_Plantersville,city_Port Neches,city_Porter,city_Richardson,city_Richmond,city_Rockwall,city_Round Rock,city_Salado,city_San Antonio,city_San Marcos,city_Seguin,city_Sherman,city_Shiner,city_Spicewood,city_Taylor,city_Temple,city_Tomball,city_Tyler,city_Waco,city_Webster,city_West Lake Hills,city_Wimberley,city_Wolfforth,state_TX,country_US,types_Brewery,"types_Brewery, Bar","types_Brewery, Bar, Beer-to-go","types_Brewery, Bar, Eatery","types_Brewery, Bar, Eatery, Beer-to-go","types_Brewery, Bar, Homebrew, Beer-to-go","types_Brewery, Eatery","types_Brewery, Eatery, Beer-to-go"
Till & Toil,3.772222222222222,3.744444444444445,Belgian Saison,3.7777777777777777,3.838888888888889,3.7888888888888888,29,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Lakewood Coconut Temptress,4.138888888888889,4.194444444444445,English Sweet / Milk Stout,4.2407407407407405,4.157407407407407,4.185185185185185,20,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Lakewood Bourbon Barrel Temptress,4.359011627906977,4.334302325581396,English Sweet / Milk Stout,4.388081395348837,4.322674418604652,4.34593023255814,20,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Lakewood Goatman,3.797619047619048,3.619047619047619,Other,3.690476190476191,3.738095238095238,3.75,27,9.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Texas Blonde,3.85,3.9,American Blonde Ale,3.95,3.95,3.95,20,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Ft. Worth Pils,4.166666666666667,3.8333333333333335,Other,4.083333333333333,4.0,4.083333333333333,37,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Tarantula Hawk,3.974137931034482,3.896551724137931,American Amber / Red Ale,3.896551724137931,3.8706896551724137,3.913793103448276,35,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Billy Jenkins Session Bock,3.75,3.590909090909091,Other,3.757575757575758,3.689393939393939,3.7196969696969697,25,5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Sip n go,3.9375,4.0625,German Pilsner,4.125,4.0,4.0625,32,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Moonlight Shine,3.823529411764706,3.632352941176471,American Pale Wheat Ale,3.6176470588235294,3.647058823529412,3.632352941176471,22,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Super Hawk,3.8055555555555554,3.6944444444444446,American Imperial IPA,3.7222222222222223,3.6944444444444446,3.7777777777777777,83,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Soul Pleasure Southern Stout,3.8846153846153846,3.826923076923077,American Stout,3.7884615384615374,3.807692307692308,3.7884615384615374,48,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Classique Saison,3.8125,3.8125,Other,3.8125,3.875,3.8125,25,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Brewer’s Blackbird,4.25,4.1875,American Stout,4.1875,4.25,4.125,48,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
